#*** TO modes
# freq (cm1) abs Ipowder   abs I(XX)   abs I(XY)   abs I(XZ)   abs I(YY)   abs I(YZ)   abs I(ZZ)
8.41050e+00 6.91117e-12 3.34626e-14 3.01548e-15 3.01548e-15 3.34626e-14 3.01548e-15 3.34626e-14
8.61075e+00 6.92182e-12 3.35158e-14 3.01937e-15 3.01937e-15 3.35158e-14 3.01937e-15 3.35158e-14
8.81100e+00 6.93250e-12 3.35692e-14 3.02326e-15 3.02326e-15 3.35692e-14 3.02326e-15 3.35692e-14
9.01125e+00 6.94321e-12 3.36227e-14 3.02716e-15 3.02716e-15 3.36227e-14 3.02716e-15 3.36227e-14
9.21150e+00 6.95395e-12 3.36764e-14 3.03107e-15 3.03107e-15 3.36764e-14 3.03107e-15 3.36764e-14
9.41175e+00 6.96472e-12 3.37302e-14 3.03499e-15 3.03499e-15 3.37302e-14 3.03499e-15 3.37302e-14
9.61200e+00 6.97552e-12 3.37842e-14 3.03893e-15 3.03893e-15 3.37842e-14 3.03893e-15 3.37842e-14
9.81225e+00 6.98635e-12 3.38383e-14 3.04287e-15 3.04287e-15 3.38383e-14 3.04287e-15 3.38383e-14
1.00125e+01 6.99720e-12 3.38926e-14 3.04682e-15 3.04682e-15 3.38926e-14 3.04682e-15 3.38926e-14
1.02127e+01 7.00809e-12 3.39471e-14 3.05078e-15 3.05078e-15 3.39471e-14 3.05078e-15 3.39471e-14
1.04130e+01 7.01901e-12 3.40017e-14 3.05476e-15 3.05476e-15 3.40017e-14 3.05476e-15 3.40017e-14
1.06133e+01 7.02996e-12 3.40564e-14 3.05874e-15 3.05874e-15 3.40564e-14 3.05874e-15 3.40564e-14
1.08135e+01 7.04094e-12 3.41113e-14 3.06273e-15 3.06273e-15 3.41113e-14 3.06273e-15 3.41113e-14
1.10137e+01 7.05195e-12 3.41664e-14 3.06674e-15 3.06674e-15 3.41664e-14 3.06674e-15 3.41664e-14
1.12140e+01 7.06300e-12 3.42217e-14 3.07075e-15 3.07075e-15 3.42216e-14 3.07075e-15 3.42217e-14
1.14142e+01 7.07407e-12 3.42770e-14 3.07478e-15 3.07478e-15 3.42770e-14 3.07478e-15 3.42770e-14
1.16145e+01 7.08517e-12 3.43326e-14 3.07881e-15 3.07881e-15 3.43326e-14 3.07881e-15 3.43326e-14
1.18148e+01 7.09631e-12 3.43883e-14 3.08286e-15 3.08286e-15 3.43883e-14 3.08286e-15 3.43883e-14
1.20150e+01 7.10748e-12 3.44442e-14 3.08691e-15 3.08691e-15 3.44442e-14 3.08691e-15 3.44442e-14
1.22152e+01 7.11868e-12 3.45002e-14 3.09098e-15 3.09098e-15 3.45002e-14 3.09098e-15 3.45002e-14
1.24155e+01 7.12991e-12 3.45564e-14 3.09506e-15 3.09506e-15 3.45564e-14 3.09506e-15 3.45564e-14
1.26158e+01 7.14117e-12 3.46128e-14 3.09915e-15 3.09915e-15 3.46128e-14 3.09915e-15 3.46128e-14
1.28160e+01 7.15247e-12 3.46693e-14 3.10325e-15 3.10325e-15 3.46693e-14 3.10325e-15 3.46693e-14
1.30162e+01 7.16379e-12 3.47260e-14 3.10736e-15 3.10736e-15 3.47260e-14 3.10736e-15 3.47260e-14
