#Omega(cm-1)Im |eps|         Im |-1/eps|      Re |eps|         Reflectance      Absorption Coefficient 	
    63      2.15645e-02      1.71475e-04      1.12142e+01      2.91708e-01      1.33249e-02
    64      2.19983e-02      1.74653e-04      1.12229e+01      2.91856e-01      1.35877e-02
    65      2.24374e-02      1.77857e-04      1.12318e+01      2.92008e-01      1.38534e-02
    66      2.28821e-02      1.81090e-04      1.12409e+01      2.92162e-01      1.41223e-02
    67      2.33325e-02      1.84351e-04      1.12501e+01      2.92319e-01      1.43943e-02
    68      2.37889e-02      1.87643e-04      1.12595e+01      2.92479e-01      1.46697e-02
    69      2.42514e-02      1.90965e-04      1.12691e+01      2.92642e-01      1.49486e-02
    70      2.47203e-02      1.94320e-04      1.12789e+01      2.92808e-01      1.52310e-02
    71      2.51959e-02      1.97708e-04      1.12889e+01      2.92978e-01      1.55172e-02
    72      2.56783e-02      2.01131e-04      1.12991e+01      2.93150e-01      1.58071e-02
    73      2.61678e-02      2.04590e-04      1.13094e+01      2.93325e-01      1.61011e-02
    74      2.66648e-02      2.08087e-04      1.13200e+01      2.93504e-01      1.63993e-02
    75      2.71695e-02      2.11622e-04      1.13307e+01      2.93686e-01      1.67017e-02
    76      2.76821e-02      2.15199e-04      1.13417e+01      2.93871e-01      1.70086e-02
    77      2.82031e-02      2.18818e-04      1.13529e+01      2.94059e-01      1.73202e-02
    78      2.87328e-02      2.22481e-04      1.13643e+01      2.94251e-01      1.76367e-02
    79      2.92715e-02      2.26191e-04      1.13758e+01      2.94446e-01      1.79582e-02
    80      2.98196e-02      2.29949e-04      1.13877e+01      2.94645e-01      1.82850e-02
    81      3.03776e-02      2.33757e-04      1.13997e+01      2.94847e-01      1.86172e-02
    82      3.09458e-02      2.37618e-04      1.14119e+01      2.95053e-01      1.89553e-02
    83      3.15247e-02      2.41534e-04      1.14244e+01      2.95262e-01      1.92994e-02
    84      3.21149e-02      2.45509e-04      1.14371e+01      2.95475e-01      1.96497e-02
    85      3.27168e-02      2.49545e-04      1.14501e+01      2.95692e-01      2.00066e-02
    86      3.33310e-02      2.53644e-04      1.14633e+01      2.95913e-01      2.03705e-02
    87      3.39581e-02      2.57811e-04      1.14767e+01      2.96138e-01      2.07416e-02
    88      3.45988e-02      2.62050e-04      1.14904e+01      2.96366e-01      2.11204e-02
    89      3.52539e-02      2.66363e-04      1.15044e+01      2.96599e-01      2.15072e-02
    90      3.59240e-02      2.70756e-04      1.15186e+01      2.96835e-01      2.19024e-02
    91      3.66099e-02      2.75233e-04      1.15331e+01      2.97076e-01      2.23066e-02
    92      3.73127e-02      2.79800e-04      1.15479e+01      2.97321e-01      2.27203e-02
    93      3.80333e-02      2.84461e-04      1.15629e+01      2.97571e-01      2.31440e-02
    94      3.87728e-02      2.89224e-04      1.15783e+01      2.97825e-01      2.35784e-02
    95      3.95324e-02      2.94094e-04      1.15939e+01      2.98084e-01      2.40240e-02
    96      4.03134e-02      2.99081e-04      1.16099e+01      2.98348e-01      2.44818e-02
    97      4.11172e-02      3.04191e-04      1.16261e+01      2.98616e-01      2.49525e-02
    98      4.19454e-02      3.09435e-04      1.16427e+01      2.98889e-01      2.54370e-02
    99      4.27999e-02      3.14822e-04      1.16597e+01      2.99168e-01      2.59363e-02
   100      4.36827e-02      3.20366e-04      1.16769e+01      2.99451e-01      2.64517e-02
   101      4.45960e-02      3.26078e-04      1.16946e+01      2.99741e-01      2.69844e-02
   102      4.55424e-02      3.31975e-04      1.17126e+01      3.00036e-01      2.75358e-02
   103      4.65248e-02      3.38074e-04      1.17309e+01      3.00336e-01      2.81077e-02
   104      4.75464e-02      3.44394e-04      1.17497e+01      3.00643e-01      2.87020e-02
   105      4.86111e-02      3.50958e-04      1.17689e+01      3.00956e-01      2.93207e-02
   106      4.97232e-02      3.57793e-04      1.17885e+01      3.01276e-01      2.99666e-02
   107      5.08878e-02      3.64929e-04      1.18086e+01      3.01602e-01      3.06424e-02
   108      5.21109e-02      3.72403e-04      1.18292e+01      3.01936e-01      3.13516e-02
   109      5.33995e-02      3.80257e-04      1.18502e+01      3.02277e-01      3.20983e-02
   110      5.47618e-02      3.88543e-04      1.18718e+01      3.02625e-01      3.28873e-02
   111      5.62079e-02      3.97320e-04      1.18939e+01      3.02983e-01      3.37243e-02
   112      5.77496e-02      4.06664e-04      1.19166e+01      3.03349e-01      3.46163e-02
   113      5.94016e-02      4.16664e-04      1.19399e+01      3.03724e-01      3.55717e-02
   114      6.11818e-02      4.27431e-04      1.19639e+01      3.04109e-01      3.66011e-02
   115      6.31127e-02      4.39104e-04      1.19886e+01      3.04506e-01      3.77173e-02
